TF	target	Cor	Wave	tf_name	tf_description	target_name	target_description
Pa_1_11860	Pa_1_2740	0.957737648550491	V	-	Putative_protein_of_unknown_function	-	Putative_dehydrogenase
Pa_1_11860	Pa_2_10120	0.952012341083782	V	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_11860	Pa_2_5890	0.976247347963619	V	-	Putative_protein_of_unknown_function	-	Putative_catabolic_L-serine/threonine_dehydratase
Pa_1_11860	Pa_4_105	0.960202222340989	V	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_11860	Pa_4_5320	0.970053813742112	V	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_11860	Pa_5_12910	0.950618312860343	V	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_1_11860	Pa_5_975	0.954072660894956	V	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_11860	Pa_7_4500	0.953708944982628	V	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12070	Pa_1_10140	0.959398682519749	III	Pah3|Hom3	HOM3_homeobox_protein_encoded_by_the_hom3_gene	Pro1	Putative_transcriptional_regulatory_protein_pro-1
Pa_1_12070	Pa_1_10150	0.968839269642903	III	Pah3|Hom3	HOM3_homeobox_protein_encoded_by_the_hom3_gene	-	NA
Pa_1_12070	Pa_3_9310	0.962262332546667	III	Pah3|Hom3	HOM3_homeobox_protein_encoded_by_the_hom3_gene	-	Putative_Glycoside_Hydrolase_Family_72
Pa_1_12440	Pa_1_980	0.957622889344225	II	-	Putative_zinc_finger_transcription_factor	-	Putative_monooxygenase_
Pa_1_12440	Pa_2_7360	0.950088630918953	II	-	Putative_zinc_finger_transcription_factor	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein
Pa_1_12440	Pa_3_705	0.97152665244062	II	-	Putative_zinc_finger_transcription_factor	-	Putative_protein_of_unknown_function
Pa_1_12440	Pa_4_230	0.982246602447775	II	-	Putative_zinc_finger_transcription_factor	-	Putative_oxidoreductase
Pa_1_12440	Pa_4_50	0.988363077612483	II	-	Putative_zinc_finger_transcription_factor	-	Putative_hydroxylase
Pa_1_12440	Pa_4_5860	0.952610433384338	II	-	Putative_zinc_finger_transcription_factor	-	Putative_protein_of_unknown_function
Pa_1_12440	Pa_4_920	0.962671966834311	II	-	Putative_zinc_finger_transcription_factor	-	Putative_Glycosyltransferase_Family_8
Pa_1_12440	Pa_5_10910	0.967672092809658	II	-	Putative_zinc_finger_transcription_factor	-	Putative_protein_of_unknown_function
Pa_1_12440	Pa_5_11080	0.958305621699763	II	-	Putative_zinc_finger_transcription_factor	-	Putative_voltage-gated_shaker-like_K+_channel
Pa_1_12440	Pa_6_10350	0.958500910309579	II	-	Putative_zinc_finger_transcription_factor	-	Putative_MFS_toxin_efflux_pump_
Pa_1_12440	Pa_6_10380	0.957635021999523	II	-	Putative_zinc_finger_transcription_factor	-	Putative_Dehydrogenase
Pa_1_12440	Pa_6_9796	0.950772379892912	II	-	Putative_zinc_finger_transcription_factor	-	Putative_protein_of_unknown_function
Pa_1_12440	Pa_7_860	0.96944463167353	II	-	Putative_zinc_finger_transcription_factor	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_1_17947	0.973949217147273	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_1_17950	0.9544735468495	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_1_3110	0.959853201194821	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_2_11310	0.967972869098415	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_3_10020	0.975643913453676	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_3_1030	0.975492666773979	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_3_1060	0.963542680909386	II	-	Putative_protein_of_unknown_function	-	Putative_GMC_oxidoreductase
Pa_1_12450	Pa_3_490	0.967175696704367	II	-	Putative_protein_of_unknown_function	-	Putative_sulfate_transporter
Pa_1_12450	Pa_3_7370	0.95593761594263	II	-	Putative_protein_of_unknown_function	-	Putative_Zinc_metalloprotease
Pa_1_12450	Pa_3_970	0.963716660982503	II	-	Putative_protein_of_unknown_function	-	Putative_Protein_FMP52,_mitochondrial_precursor
Pa_1_12450	Pa_4_1270	0.975446238078956	II	-	Putative_protein_of_unknown_function	-	NA
Pa_1_12450	Pa_4_1900	0.967847675708199	II	-	Putative_protein_of_unknown_function	-	Putative_Heterokaryon_incompatibility_protein
Pa_1_12450	Pa_4_8300	0.965763757684745	II	-	Putative_protein_of_unknown_function	-	Putative_mitochondrial_chaperone_BCS1_
Pa_1_12450	Pa_5_12020	0.977927512947096	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_5_3920	0.969297977587967	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_6_110	0.953511743408611	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_7_1960	0.957915947665875	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_7_3760	0.951011812466329	II	-	Putative_protein_of_unknown_function	-	Putative_permease_
Pa_1_12450	Pa_7_4710	0.965101003269738	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12450	Pa_7_4790	0.951993743636491	II	-	Putative_protein_of_unknown_function	-	Putative_RNA_dependent_RNA_polymerase
Pa_1_12700	Pa_0_1240	0.959235350257475	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_0_150	0.953129881898579	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_0_1640	0.960290404212332	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_1_16240	0.952560697970015	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_1_18060	0.966592099073223	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_1_20460	0.976460364537084	II	-	Putative_protein_of_unknown_function	Set8	Putative_protein_of_unknown_function
Pa_1_12700	Pa_1_24410	0.954806759485634	II	-	Putative_protein_of_unknown_function	-	Putative_SAM-dependent_methyltransferases_
Pa_1_12700	Pa_1_380	0.97107056250327	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_2_13740	0.953402036260245	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_2_4590	0.959172062353365	II	-	Putative_protein_of_unknown_function	-	Putative_phenylacetone_monooxygenase
Pa_1_12700	Pa_2_4600	0.970442056905316	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_2_7790	0.956928865329974	II	-	Putative_protein_of_unknown_function	-	Putative_protein_similar_to_Mb1315_of_Mycobacterium_bovis
Pa_1_12700	Pa_2_7910	0.961082646025175	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_3_1015	0.981511800791383	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_3_2000	0.964518357716409	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_3_9700	0.95097175661302	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_4_1230	0.967088669212838	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_4_1860	0.969461636137035	II	-	Putative_protein_of_unknown_function	-	Putative_multidrug_efflux_pump
Pa_1_12700	Pa_4_1950	0.978496557510167	II	-	Putative_protein_of_unknown_function	-	Putative_dehydrogenase
Pa_1_12700	Pa_4_1980	0.97873006374507	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_4_2100	0.97461195150755	II	-	Putative_protein_of_unknown_function	-	Putative_Heterokaryon_incompatibility_protein
Pa_1_12700	Pa_4_2280	0.985153168000836	II	-	Putative_protein_of_unknown_function	-	Putative_Ankyrin
Pa_1_12700	Pa_4_4010	0.966211453710975	II	-	Putative_protein_of_unknown_function	-	Putative_Nucleoside_hydrolase
Pa_1_12700	Pa_4_4510	0.956798149725717	II	-	Putative_protein_of_unknown_function	-	Putative_Salicylate_hydroxylase
Pa_1_12700	Pa_4_4850	0.980121800011268	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_4_5020	0.961213372247573	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_4_5460	0.993358846830006	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_4_7760	0.956174372374876	II	-	Putative_protein_of_unknown_function	-	Putative_farnesyltransferase_subunit_beta
Pa_1_12700	Pa_4_870	0.96116785033638	II	-	Putative_protein_of_unknown_function	-	Putative_Glycoside_Hydrolase_Family_16
Pa_1_12700	Pa_5_10440	0.97290316002051	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_5_11180	0.959751263597907	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_5_11190	0.962167386332978	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_5_11195	0.973404068334996	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_5_11200	0.961165079890646	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_5_11220	0.959467264738418	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_5_12630	0.951042313414372	II	-	Putative_protein_of_unknown_function	-	Putative_HET_domain-containing_protein
Pa_1_12700	Pa_5_1270	0.951314280011632	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_5_150	0.957863096818605	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_5_3670	0.974704125657761	II	-	Putative_protein_of_unknown_function	-	Putative_transporter
Pa_1_12700	Pa_5_690	0.950078970197375	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_6_2440	0.980414493660635	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_6_2460	0.981224968892646	II	-	Putative_protein_of_unknown_function	-	Putative_JmjC_domain-containing_histone_demethylation_
Pa_1_12700	Pa_6_5390	0.95623027392106	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_6_8010	0.973693068387985	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_12700	Pa_7_3100	0.974430868606557	II	-	Putative_protein_of_unknown_function	-	Putative_negative_regulator_of_the_PHO_system_
Pa_1_12700	Pa_7_4260	0.977378842336961	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_1_13070	Pa_5_10775	0.967727495525274	III	-	Putative_cutinase_G-box_binding_protein_	-	Putative_protein_of_unknown_function
Pa_1_13070	Pa_7_4770	0.953402669788951	III	-	Putative_cutinase_G-box_binding_protein_	-	Putative_protein_of_unknown_function
Pa_1_13720	Pa_4_5980	0.972545503995824	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_16130	Pa_4_5980	0.953415976282849	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_16130	Pa_7_4430	0.961514803906312	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_0_850	0.987683456390927	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_1_15980	0.962643224144526	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_1_190	0.968446599514088	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_1_24380	0.960474556726034	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_1_3280	0.962676437712667	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_1_5620	0.975420213117731	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_homocysteine_S-methyltransferase_
Pa_1_16370	Pa_1_8890	0.96574181208705	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_1_910	0.958165805650956	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_monooxygenase_
Pa_1_16370	Pa_5_10970	0.980818122642471	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_thiamine_pyrophosphokinase
Pa_1_16370	Pa_5_12530	0.953760215973281	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_5_1430	0.957480007944156	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_amino-acid_permease_
Pa_1_16370	Pa_5_1440	0.969292942991821	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_5_1470	0.986006152547274	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_6_11100	0.958648111193957	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_Carboxypeptidase_S1_
Pa_1_16370	Pa_6_1980	0.952281106535625	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_Protein_similar_to_transporter_C3H1,06c_of_Schizosaccharomyces_pombe_
Pa_1_16370	Pa_7_10710	0.957939689727465	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_7_2500	0.975684095472237	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_16370	Pa_7_3600	0.956777402107296	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_Glycoside_Hydrolase_Family_55
Pa_1_16370	Pa_7_4025	0.951378796668688	IV	-	Putative_C6_zinc_finger_domain_protein_	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_0_1190	0.950303615728513	II	-	Putative_protein_of_unknown_function	-	Putative_molybdenum_cofactor_sulfurase
Pa_1_17550	Pa_0_780	0.986514087208471	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_1_18000	0.955453527429352	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_1_21890	0.981319254468358	II	-	Putative_protein_of_unknown_function	-	Putative_calpain
Pa_1_17550	Pa_1_22510	0.971312901493389	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_1_23470	0.964063351076733	II	-	Putative_protein_of_unknown_function	-	Putative_sulfate_permease_2
Pa_1_17550	Pa_1_5250	0.983178413902881	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_2_4340	0.956992226215811	II	-	Putative_protein_of_unknown_function	-	Putative_glutathione_S-transferase
Pa_1_17550	Pa_2_4590	0.963550864970335	II	-	Putative_protein_of_unknown_function	-	Putative_phenylacetone_monooxygenase
Pa_1_17550	Pa_2_7630	0.955785546189273	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_3_900	0.972812120088672	II	-	Putative_protein_of_unknown_function	-	Putative_glutathione_S-transferase
Pa_1_17550	Pa_4_1300	0.969921007470933	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_4_1610	0.960768782693211	II	-	Putative_protein_of_unknown_function	-	Putative_polyketide_synthase_/_Acyl-coenzyme_A_synthetases/AMP-(fatty)_acid_ligases
Pa_1_17550	Pa_4_1625	0.976218866769264	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_4_450	0.963005111091481	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_5_10090	0.964670398850965	II	-	Putative_protein_of_unknown_function	-	Putative_tyrosinase
Pa_1_17550	Pa_5_10910	0.954209309286473	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_5_11080	0.977798504945832	II	-	Putative_protein_of_unknown_function	-	Putative_voltage-gated_shaker-like_K+_channel
Pa_1_17550	Pa_5_1120	0.960818328967027	II	-	Putative_protein_of_unknown_function	-	Putative_alcohol_dehydrogenase
Pa_1_17550	Pa_5_1290	0.959979346324276	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_1_17550	Pa_5_3650	0.957853345362231	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_5_6340	0.96659609490449	II	-	Putative_protein_of_unknown_function	-	Putative_mitochondrial_medium-chain_specific_acyl-CoA_dehydrogenase_precursor_
Pa_1_17550	Pa_5_7015	0.958637000400123	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_5_7020	0.968019867505194	II	-	Putative_protein_of_unknown_function	-	Putative_tannase_precursor_
Pa_1_17550	Pa_6_10350	0.959572031889192	II	-	Putative_protein_of_unknown_function	-	Putative_MFS_toxin_efflux_pump_
Pa_1_17550	Pa_6_10380	0.952660618380086	II	-	Putative_protein_of_unknown_function	-	Putative_Dehydrogenase
Pa_1_17550	Pa_6_2340	0.978482913033523	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_6_5390	0.965307259870977	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_6_6280	0.952352027817453	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_6_6330	0.958501832228363	II	-	Putative_protein_of_unknown_function	-	Putative_NADPH_dehydrogenase
Pa_1_17550	Pa_6_7345	0.970434903698781	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_7_310	0.959625928753702	II	-	Putative_protein_of_unknown_function	-	Putative_aldo-keto_reductase_
Pa_1_17550	Pa_7_320	0.965357205247449	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_7_3330	0.975756854985968	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17550	Pa_7_4330	0.960532230649769	II	-	Putative_protein_of_unknown_function	-	Putative_dehydrogenase_
Pa_1_17550	Pa_7_70	0.955165538057548	II	-	Putative_protein_of_unknown_function	-	Putative_1-phosphatidylinositol-4,5-bisphosphate_phosphodiesterase_1
Pa_1_17610	Pa_1_10140	0.964373289054616	III	-	Putative_protein_of_unknown_function	Pro1	Putative_transcriptional_regulatory_protein_pro-1
Pa_1_17610	Pa_3_6020	0.957589652499023	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17610	Pa_4_6130	0.980780394776813	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17610	Pa_4_6180	0.972194277537238	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_17610	Pa_6_9260	0.951069998326106	III	-	Putative_protein_of_unknown_function	-	Putative_Glycoside_Hydrolase_Family_92
Pa_1_17610	Pa_7_5200	0.967479008704674	III	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_1_20900	Pa_1_17947	0.9669375529811	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
